0,12.247694320220994
1,12.109010932687042
2,12.31716669303576
3,11.84939770159144
4,12.429216196844383
5,11.870599909242044
6,12.634603026569334
7,12.206072645530174
8,11.77452020265869
9,11.678439903447801
10,11.771436160121729
11,12.751299696013497
12,11.877568578558138
13,12.540757571577291
14,11.964001084330445
15,11.790557201568507
16,11.911701584927597
17,11.407564949312402
18,11.976659481202368
19,11.842229212112828
20,12.692503112461443
21,11.845102777308561
22,12.345834587905333
23,11.77452020265869
24,11.944707881395766
25,12.454103912352162
26,11.811547477460344
27,12.631340380934517
28,12.24288661865289
29,11.134589024250317
30,10.596634733096073
31,11.914047823644255
32,12.100156419938624
33,12.016726473799254
34,12.533576212168626
35,12.641096555879882
36,11.884489021402711
37,11.938193200374572
38,11.59910316121128
39,11.314474526246391
40,11.982929094215963
41,12.043553716032399
42,11.877568578558138
43,11.777210959615614
44,11.856515169360305
45,12.675763725937609
46,12.387085012375499
47,12.428015476267865
48,11.635143097694478
49,11.751942365440728
50,12.083905011555967
51,11.648330101976432
52,11.608235644774552
53,12.86099861326992
54,11.77528972943772
55,12.103486056755072
56,12.058152515453552
57,12.188417710291453
58,12.991753427493052
59,11.73526869611367
60,11.970350312009105
61,11.522875795823397
62,12.218495165528731
64,12.299107511497363
65,12.666657052859417
66,12.100712129872347
67,12.328290278254423
68,11.289781913656018
69,12.323855681186558
70,12.404923504275338
71,11.771436160121729
72,12.128111104060462
73,11.883799128308773
74,11.584315461056901
75,11.418614785498987
76,11.818570237796182
77,11.751942365440728
78,11.824079893607152
79,11.608235644774552
80,12.173032791451973
81,11.941455846009388
82,12.409013489526863
83,11.747997587149712
84,12.034691028774553
85,12.468436909997665
86,12.066810578196666
87,12.010665849187564
89,11.724805824005728
90,11.607326140391713
91,11.498826540590727
92,12.004568269319446
93,11.804848531679264
94,12.229545001715316
95,12.128111104060462
96,12.273731294003989
97,11.458997122944673
98,11.326595886778735
99,11.76718001130949
100,12.230765258120545
101,12.089538829274222
102,11.686576205316552
103,12.200557464842063
104,12.040608205802641
105,12.429216196844383
106,11.512925464970229
107,11.652687407345388
108,11.652687407345388
109,12.154779351142624
110,11.82700601127654
111,12.100712129872347
112,12.858319703517948
113,12.287652632522597
114,12.46651198158808
115,12.078239274020289
116,11.842229212112828
117,11.951180395901384
118,12.676076274775909
119,12.007560729337492
120,12.100712129872347
121,11.512925464970229
122,11.820410164718188
123,11.94405831982697
124,12.106252310247962
125,11.344506813345266
126,11.759785542901755
127,11.37366339763672
128,11.951180395901384
129,11.918390573078392
130,12.328290278254423
131,12.404923504275338
132,11.923378114589433
133,12.301382825334498
134,12.100712129872347
135,12.066810578196666
136,11.870599909242044
137,12.049418835484797
138,12.345834587905333
139,12.352335152508426
140,11.652687407345388
141,12.468436909997665
142,12.01974306733868
143,12.225875272826354
144,11.736069016284437
145,11.77528972943772
146,11.56171562913966
147,12.312682380588432
148,11.856515169360305
149,11.652687407345388
150,11.711776323715394
151,12.827729194939907
152,12.154779351142624
153,12.367340793126296
154,11.736069016284437
155,11.27720313144916
156,11.603679828238693
157,12.504323669331189
158,12.448626590364206
159,12.676076274775909
160,11.998433280751929
161,12.929991484756872
162,12.301382825334498
163,11.544424132029599
164,11.931635799828413
165,11.755871643580617
166,12.154779351142624
167,12.693498620467778
168,12.119969946476761
169,12.337100907936577
170,11.763684183317412
171,12.2783933071098
172,12.384218830913648
173,12.0015054797889
174,12.122691036591123
175,12.400816722322686
176,12.259613412458204
177,12.058152515453552
178,13.1260306447518
179,11.512925464970229
180,12.083905011555967
181,12.206572520571825
182,11.695247021764184
183,12.206072645530174
184,11.751942365440728
186,12.061046873479915
187,11.813030057420567
188,11.940393392554734
189,12.56374708980199
190,12.66032791780777
191,12.122691036591123
192,12.165250651009918
193,11.77528972943772
194,11.751942365440728
195,11.908340237224891
196,12.650348126203179
198,11.55214617812351
199,12.524162674153336
200,11.84939770159144
201,12.052338545588132
202,11.626254150277232
203,11.911701584927597
204,11.608235644774552
206,11.876873892875459
207,11.856515169360305
208,12.531772785169476
209,11.884489021402711
210,11.49272275765271
211,12.133501952695338
212,12.439871229831715
213,11.957611286231675
214,11.993807212363148
215,11.80894766169701
216,12.254862809699606
217,11.580584113444043
218,12.649154617209645
219,12.0271851854705
220,12.230277334226992
221,12.206072645530174
222,12.100156419938624
223,11.48246625748552
224,12.864240107194092
225,11.626254150277232
226,12.577636201962656
227,11.571194373094205
228,11.736069016284437
229,12.167851432709975
230,11.904967552746252
231,12.90669184092882
232,11.456355113481834
233,11.761346823468706
234,12.285345826424681
235,11.401993904262946
236,12.130810161029627
237,12.178187442040638
238,12.669806661762314
239,11.635143097694478
240,12.478006361013815
241,11.612770799939945
242,11.27720313144916
243,11.695247021764184
244,12.230765258120545
245,12.394624752074764
246,11.827736204810263
247,11.84939770159144
248,12.100712129872347
249,12.531772785169476
250,11.245046019814627
251,12.367340793126296
252,12.061046873479915
253,11.970350312009105
254,11.884489021402711
255,12.345834587905333
256,12.24288661865289
257,12.301382825334498
258,12.352335152508426
259,11.48246625748552
260,12.078239274020289
261,12.528156144699286
262,11.925035115797062
263,11.77528972943772
264,11.198214720130528
265,12.075394321888057
266,12.128111104060462
267,12.097930486910471
268,11.699405031912846
269,11.904967552746252
270,12.491251587763836
271,12.394624752074764
272,12.577636201962656
273,11.842229212112828
274,11.732060994886899
275,12.230765258120545
276,12.211060187041213
277,11.856515169360305
278,12.936751613811438
279,12.165250651009918
280,12.339291489316397
281,12.128111104060462
282,12.24288661865289
283,12.407379502235209
284,12.096257779522967
285,12.011880916165731
286,11.976659481202368
287,11.385092093460344
288,11.711776323715394
289,11.941944326032129
290,12.359780370124389
291,11.819674600139235
292,11.782952602183288
293,12.367340793126296
294,12.025749091398891
295,11.867097278690842
296,11.931635799828413
297,12.384218830913648
298,12.072541252905651
299,11.973509872299472
300,11.964001084330445
301,12.495003937382387
302,12.230765258120545
303,11.917723684090689
304,12.594730635321957
305,12.631013530138995
306,12.323855681186558
307,11.401993904262946
308,11.320553572322773
309,12.793859310432293
310,12.017330520933296
311,11.790557201568507
312,11.694413341015606
313,12.834681304952548
314,12.089538829274222
315,12.146853285870202
316,12.468436909997665
317,12.506177237980511
318,12.468436909997665
319,12.141534124392603
320,12.7444443677961
321,12.777052192115912
322,12.614865543731012
323,11.745425111208464
324,12.396693005138824
325,11.37366339763672
326,12.688498794774466
327,11.886211674714158
328,12.27606501735021
329,11.26446410567173
330,11.686878772093667
331,11.842229212112828
332,12.556729517143344
